 pays	 pays_lib	 syst	 syst_lib	 sect	 sect_lib	 agglo	 agglo_lib	 annee	 mois	 pue	 fm	 cap	 pue_sp	cap_sp	 nbre_enquete_sp	 esp	 esp_lib	 eco_lib	 li	 xi	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	23	0.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	26	15.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	29	1.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	30	0.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	32	36.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	33	3.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	34	102.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	35	140.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	36	175.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	37	31.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	38	53.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	39	61.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	40	102.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	41	174.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	42	38.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	43	83.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	44	45.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.601	582.3	16	HBO	Hyperopisus bebe	Continentale occasionnelle	45	54.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.112	25.1	11	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	13	5.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.112	25.1	11	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	14	5.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.112	25.1	11	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	16	3.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.112	25.1	11	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	17	3.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.112	25.1	11	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	18	47.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.112	25.1	11	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	19	38.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.112	25.1	11	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	20	72.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.112	25.1	11	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	24	1.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	12	0.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	14	2.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	15	7.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	16	83.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	30	28.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	32	37.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	39	8.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	40	37.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.243	54.4	12	HYB	Hydrocynus brevis	Continentale occasionnelle	15	7.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.243	54.4	12	HYB	Hydrocynus brevis	Continentale occasionnelle	16	47.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.243	54.4	12	HYB	Hydrocynus brevis	Continentale occasionnelle	17	33.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.243	54.4	12	HYB	Hydrocynus brevis	Continentale occasionnelle	18	59.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.243	54.4	12	HYB	Hydrocynus brevis	Continentale occasionnelle	19	51.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.243	54.4	12	HYB	Hydrocynus brevis	Continentale occasionnelle	20	73.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.243	54.4	12	HYB	Hydrocynus brevis	Continentale occasionnelle	21	45.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.243	54.4	12	HYB	Hydrocynus brevis	Continentale occasionnelle	22	25.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.243	54.4	12	HYB	Hydrocynus brevis	Continentale occasionnelle	48	2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.243	54.4	12	HYB	Hydrocynus brevis	Continentale occasionnelle	49	4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.618	138.4	19	LCO	Labeo coubie	Continentale occasionnelle	16	6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.618	138.4	19	LCO	Labeo coubie	Continentale occasionnelle	17	3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.618	138.4	19	LCO	Labeo coubie	Continentale occasionnelle	18	19.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.618	138.4	19	LCO	Labeo coubie	Continentale occasionnelle	19	31.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.618	138.4	19	LCO	Labeo coubie	Continentale occasionnelle	20	45.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.618	138.4	19	LCO	Labeo coubie	Continentale occasionnelle	21	81.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.618	138.4	19	LCO	Labeo coubie	Continentale occasionnelle	22	97.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.618	138.4	19	LCO	Labeo coubie	Continentale occasionnelle	23	90.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.618	138.4	19	LCO	Labeo coubie	Continentale occasionnelle	24	45.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.618	138.4	19	LCO	Labeo coubie	Continentale occasionnelle	25	6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.618	138.4	19	LCO	Labeo coubie	Continentale occasionnelle	27	6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.618	138.4	19	LCO	Labeo coubie	Continentale occasionnelle	28	6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	14	6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	16	10.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	17	14.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	18	11.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	19	6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	20	49.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	21	115.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	22	114.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	23	80.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	24	114.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	25	118.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	26	70.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	27	35.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	28	48.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	29	2.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	31	19	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	32	7.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	33	7.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	34	19	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	35	2.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	36	14.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	50	8.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	56	17.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	57	5.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	1.131	253.2	31	LNI	Lates niloticus	Continentale occasionnelle	58	2.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.037	8.3	7	LSE	Labeo senegalensis	Continentale	13	12	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.037	8.3	7	LSE	Labeo senegalensis	Continentale	15	12	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.037	8.3	7	LSE	Labeo senegalensis	Continentale	17	12	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.037	8.3	7	LSE	Labeo senegalensis	Continentale	20	6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.037	8.3	7	LSE	Labeo senegalensis	Continentale	22	6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.037	8.3	7	LSE	Labeo senegalensis	Continentale	25	6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	19	4.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	20	25.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	21	25.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	23	56.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	26	25.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	27	25.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	28	25.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	29	4.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	30	4.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	32	23.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	34	31.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	35	46.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	36	23.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	37	14.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	38	14.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	40	14.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	44	23.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	50	10.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	54	2.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.479	107.2	11	MDE	Mormyrops deliciosus	Continentale	71	2.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.028	6.3	2	MEL	Malapterurus electricus	Continentale occasionnelle	31	12.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	11	0.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	28	2.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	29	1.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	31	15.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	32	25.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	33	1.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	35	19.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	36	17.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	37	31.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	38	30.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	39	17.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	3.428	767.5	24	HFO	Hydrocynus forskahlii	Continentale occasionnelle	29	8.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.155	34.7	16	SOC	Synodontis ocellifer	Continentale	13	9.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.155	34.7	16	SOC	Synodontis ocellifer	Continentale	14	5.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	40	18	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	43	6.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	44	12.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	45	17.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	46	1.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	48	6.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	56	12.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	60	4.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	68	19.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.961	215.2	11	MRU	Mormyrus rume	Continentale occasionnelle	76	6.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.048	10.7	4	RSE	Raiamas senegalensis	Continentale	12	3.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.048	10.7	4	RSE	Raiamas senegalensis	Continentale	15	7.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.048	10.7	4	RSE	Raiamas senegalensis	Continentale	17	18.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.048	10.7	4	RSE	Raiamas senegalensis	Continentale	18	7.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.048	10.7	4	RSE	Raiamas senegalensis	Continentale	19	3.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	0.048	10.7	4	RSE	Raiamas senegalensis	Continentale	20	18.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.964	663.6	27	SGA	Sarotherodon galilaeus	Continentale	13	58	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.964	663.6	27	SGA	Sarotherodon galilaeus	Continentale	14	118.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.964	663.6	27	SGA	Sarotherodon galilaeus	Continentale	15	226.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.964	663.6	27	SGA	Sarotherodon galilaeus	Continentale	16	270.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.964	663.6	27	SGA	Sarotherodon galilaeus	Continentale	17	166.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.964	663.6	27	SGA	Sarotherodon galilaeus	Continentale	18	196.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.964	663.6	27	SGA	Sarotherodon galilaeus	Continentale	19	77.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.964	663.6	27	SGA	Sarotherodon galilaeus	Continentale	20	63.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.964	663.6	27	SGA	Sarotherodon galilaeus	Continentale	21	49.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.964	663.6	27	SGA	Sarotherodon galilaeus	Continentale	22	86.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.964	663.6	27	SGA	Sarotherodon galilaeus	Continentale	23	35.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	10	16.047	223.889	3592.7	2.964	663.6	27	SGA	Sarotherodon galilaeus	Continentale	25	73.2	
